Unnamed: 0,Price,Size,Bed,Bath,Location
6758,5670000,1260.0,3,3,Cantonment
6855,5282000,1390.0,3,3,Cantonment
6856,5795000,1525.0,3,3,Cantonment
6859,5795000,1525.0,3,3,Cantonment
6860,5795000,1525.0,3,3,Cantonment
6885,5000000,1300.0,3,3,Cantonment
6934,5282000,1390.0,3,3,Cantonment
7000,3600000,800.0,2,2,Cantonment
7003,4200000,1050.0,3,3,Cantonment
7064,5500000,1250.0,3,3,Cantonment
7065,5000000,1300.0,3,3,Cantonment
7217,5738000,1275.0,3,3,Cantonment
7223,5738000,1275.0,3,3,Cantonment
7225,5738000,1275.0,3,3,Cantonment
7307,7500000,1315.0,3,3,Cantonment
7309,6500000,1150.0,3,3,Cantonment
7310,8775000,1950.0,4,5,Cantonment
7311,4725000,1050.0,3,2,Cantonment
7317,5000000,1230.0,3,3,Cantonment
7318,5000000,1230.0,3,3,Cantonment
7319,4800000,1230.0,3,3,Cantonment
7321,5600000,1280.0,3,3,Cantonment
7322,5600000,1280.0,3,3,Cantonment
7476,6500000,1150.0,3,3,Cantonment
7483,6500000,1210.0,3,3,Cantonment
7505,5300000,1025.0,2,2,Cantonment
7628,5265000,1170.0,3,3,Cantonment
7629,6165000,1370.0,3,3,Cantonment
7738,8000000,1400.0,3,3,Cantonment
7747,6525000,1450.0,3,3,Cantonment
7818,6165000,1370.0,3,3,Cantonment
7819,4950000,1100.0,3,3,Cantonment
7986,8500000,1250.0,3,3,Cantonment
8216,5472000,1140.0,3,3,Cantonment
8217,6798000,1200.0,3,3,Cantonment
8232,19000000,2820.0,4,4,Cantonment
8510,6600000,1200.0,3,3,Cantonment
8809,3800000,1070.0,3,2,Cantonment
8810,3800000,1070.0,3,2,Cantonment
8817,4200000,1300.0,3,3,Cantonment
8818,4200000,1300.0,3,3,Cantonment
8819,4500000,1300.0,3,3,Cantonment
8843,6500000,1190.0,3,3,Cantonment
8844,6500000,1190.0,3,3,Cantonment
8845,6500000,1190.0,3,3,Cantonment
9103,5500000,1100.0,3,2,Cantonment
9408,5200000,1100.0,3,2,Cantonment
9853,5712000,1190.0,3,3,Cantonment
9854,5712000,1190.0,3,3,Cantonment
9874,5760000,1200.0,3,3,Cantonment
9875,5712000,1190.0,3,3,Cantonment
10023,5000000,1234.0,3,3,Cantonment
10024,4000000,1100.0,3,2,Cantonment
10025,3800000,1100.0,3,2,Cantonment
10125,6965000,1370.0,3,4,Cantonment
29,7640000,1280.0,3,3,DakshinKhan
30,7612500,1275.0,3,3,DakshinKhan
35,5550000,900.0,2,2,DakshinKhan
36,7640000,1280.0,3,3,DakshinKhan
37,7640000,1280.0,3,3,DakshinKhan
44,6650000,1100.0,3,3,DakshinKhan
179,6000000,1250.0,3,3,DakshinKhan
180,5000000,1375.0,3,3,DakshinKhan
181,4300000,1250.0,3,3,DakshinKhan
182,4600000,1375.0,3,3,DakshinKhan
185,3500000,850.0,2,2,DakshinKhan
193,5000000,1375.0,3,3,DakshinKhan
194,3800000,1065.0,3,3,DakshinKhan
259,4000000,850.0,2,2,DakshinKhan
260,4000000,850.0,2,2,DakshinKhan
261,4000000,900.0,3,2,DakshinKhan
269,4000000,900.0,3,2,DakshinKhan
367,4100000,925.0,3,2,DakshinKhan
558,6500000,1202.0,3,2,DakshinKhan
690,7200000,1200.0,3,3,DakshinKhan
691,7200000,1200.0,3,3,DakshinKhan
744,6500000,1131.0,3,3,DakshinKhan
745,6000000,1260.0,3,3,DakshinKhan
795,6300000,1264.0,3,2,DakshinKhan
840,4800000,1220.0,3,2,DakshinKhan
841,6200000,1250.0,3,3,DakshinKhan
896,6000000,1370.0,3,3,DakshinKhan
897,6000000,1370.0,3,3,DakshinKhan
898,6000000,1370.0,3,3,DakshinKhan
899,6000000,1054.0,3,3,DakshinKhan
922,4500000,1095.0,3,2,DakshinKhan
1044,7200000,1560.0,3,4,DakshinKhan
1306,3500000,940.0,3,2,DakshinKhan
1307,3500000,940.0,3,2,DakshinKhan
1308,3500000,940.0,3,2,DakshinKhan
1583,6000000,1325.0,3,3,DakshinKhan
1604,9200000,1500.0,4,4,DakshinKhan
1605,6600000,1258.0,3,2,DakshinKhan
1606,4700000,1125.0,3,2,DakshinKhan
1607,5500000,1270.0,3,2,DakshinKhan
1740,4870000,1150.0,3,2,DakshinKhan
1751,4775000,1125.0,3,2,DakshinKhan
1752,4775000,1125.0,3,2,DakshinKhan
1755,4775000,1125.0,3,2,DakshinKhan
1756,4775000,1125.0,3,2,DakshinKhan
1757,4775000,1125.0,3,2,DakshinKhan
1763,4870000,1150.0,3,2,DakshinKhan
1765,4775000,1125.0,3,2,DakshinKhan
1766,4775000,1125.0,3,2,DakshinKhan
1767,4870000,1150.0,3,2,DakshinKhan
1851,2280000,600.0,2,2,DakshinKhan
1852,2600000,600.0,2,2,DakshinKhan
1853,2600000,600.0,2,2,DakshinKhan
1854,2280000,600.0,2,2,DakshinKhan
1855,2600000,600.0,2,2,DakshinKhan
1856,2600000,600.0,2,2,DakshinKhan
1857,2600000,600.0,2,2,DakshinKhan
1858,2600000,600.0,2,2,DakshinKhan
1859,2700000,600.0,2,2,DakshinKhan
1860,2600000,600.0,2,2,DakshinKhan
1861,2800000,668.0,2,2,DakshinKhan
1862,2600000,600.0,2,2,DakshinKhan
1914,6700000,1545.0,3,3,DakshinKhan
1915,5500000,1240.0,3,3,DakshinKhan
2011,6630000,1275.0,3,3,DakshinKhan
2012,6812000,1310.0,3,3,DakshinKhan
2013,6916000,1330.0,3,3,DakshinKhan
2014,8025000,1350.0,3,3,DakshinKhan
2021,6500000,1250.0,3,3,DakshinKhan
2022,7020000,1350.0,3,3,DakshinKhan
2023,6656000,1280.0,3,3,DakshinKhan
2024,6760000,1300.0,3,3,DakshinKhan
2025,6630000,1275.0,3,3,DakshinKhan
2026,6630000,1275.0,3,3,DakshinKhan
2027,7612500,1275.0,3,3,DakshinKhan
2033,6656000,1280.0,3,3,DakshinKhan
2034,6656000,1280.0,3,3,DakshinKhan
2035,5720000,1100.0,3,3,DakshinKhan
2036,5550000,900.0,3,3,DakshinKhan
2037,7020000,1350.0,3,3,DakshinKhan
2038,6650000,1100.0,3,3,DakshinKhan
2039,7640000,1280.0,3,3,DakshinKhan
2040,6630000,1275.0,3,3,DakshinKhan
2056,5000000,892.0,2,2,DakshinKhan
2060,3500000,892.0,2,2,DakshinKhan
2061,4000000,892.0,2,2,DakshinKhan
2099,6300000,1157.0,3,3,DakshinKhan
2230,6812000,1310.0,3,3,DakshinKhan
2231,6630000,1275.0,3,3,DakshinKhan
2419,3800000,800.0,2,2,DakshinKhan
2421,4500000,1010.0,2,2,DakshinKhan
2518,5500000,1150.0,3,2,DakshinKhan
2597,6916000,1330.0,3,3,DakshinKhan
2598,6916000,1330.0,3,3,DakshinKhan
2599,6916000,1330.0,3,3,DakshinKhan
2600,5720000,1100.0,3,3,DakshinKhan
2601,4680000,900.0,2,2,DakshinKhan
2607,4680000,900.0,2,2,DakshinKhan
2613,7020000,1350.0,3,3,DakshinKhan
2615,9100000,1400.0,3,3,DakshinKhan
2616,9100000,1400.0,3,3,DakshinKhan
2642,6760000,1300.0,3,3,DakshinKhan
2698,4700000,1020.0,3,2,DakshinKhan
2988,5200000,1150.0,3,2,DakshinKhan
2989,4700000,1010.0,3,2,DakshinKhan
3160,4300000,950.0,3,2,DakshinKhan
3185,2700000,730.0,2,2,DakshinKhan
3186,2700000,725.0,2,2,DakshinKhan
3202,5175000,1150.0,2,2,DakshinKhan
3249,4600000,1100.0,3,2,DakshinKhan
3250,4600000,1100.0,3,2,DakshinKhan
3251,4600000,1100.0,3,2,DakshinKhan
3268,3800000,902.0,2,2,DakshinKhan
3296,2500000,600.0,2,2,DakshinKhan
3297,2500000,700.0,2,2,DakshinKhan
3298,2500000,700.0,2,2,DakshinKhan
3300,1900000,600.0,2,2,DakshinKhan
3301,3600000,600.0,2,2,DakshinKhan
3323,3700000,885.0,3,2,DakshinKhan
3324,3700000,885.0,3,2,DakshinKhan
3325,3700000,885.0,3,2,DakshinKhan
3326,3700000,885.0,3,2,DakshinKhan
3327,4000000,970.0,2,2,DakshinKhan
3328,4000000,970.0,2,2,DakshinKhan
3329,4000000,970.0,2,2,DakshinKhan
3330,4000000,970.0,2,2,DakshinKhan
3331,4600000,1100.0,3,2,DakshinKhan
3374,7600000,1500.0,3,3,DakshinKhan
3387,3315000,850.0,2,2,DakshinKhan
3389,5500000,1320.0,3,2,DakshinKhan
3395,7500000,1370.0,3,3,DakshinKhan
3397,4348500,1115.0,3,2,DakshinKhan
3401,6000000,1580.0,3,3,DakshinKhan
3403,5600000,1430.0,3,3,DakshinKhan
3404,5500000,1050.0,3,2,DakshinKhan
3409,3315000,850.0,2,2,DakshinKhan
3410,3315000,850.0,2,2,DakshinKhan
3413,6090000,1450.0,3,3,DakshinKhan
3420,4600000,1048.0,3,2,DakshinKhan
3467,5500000,1136.0,3,2,DakshinKhan
3481,4284000,1071.0,3,2,DakshinKhan
3485,8810000,1385.0,3,3,DakshinKhan
3486,8810000,1385.0,3,3,DakshinKhan
3487,8780000,1380.0,3,3,DakshinKhan
3488,8810000,1385.0,3,3,DakshinKhan
3489,8780000,1380.0,3,3,DakshinKhan
3490,8810000,1385.0,3,3,DakshinKhan
3491,8810000,1385.0,3,3,DakshinKhan
3492,8810000,1385.0,3,3,DakshinKhan
3493,8810000,1385.0,3,3,DakshinKhan
3494,8780000,1380.0,3,3,DakshinKhan
3495,8810000,1385.0,3,3,DakshinKhan
3496,8780000,1380.0,3,3,DakshinKhan
3497,8310000,1385.0,3,3,DakshinKhan
3498,8280000,1380.0,3,3,DakshinKhan
3575,4500000,1050.0,3,2,DakshinKhan
3576,4500000,1050.0,3,2,DakshinKhan
3728,6500000,1100.0,3,3,DakshinKhan
3733,4600000,1150.0,2,2,DakshinKhan
3734,4600000,1150.0,2,2,DakshinKhan
3735,4800000,1200.0,3,2,DakshinKhan
3742,4200000,1050.0,2,2,DakshinKhan
3752,3000000,750.0,2,2,DakshinKhan
3753,6000000,1200.0,3,2,DakshinKhan
3757,6200000,1250.0,3,3,DakshinKhan
3758,6200000,1250.0,3,3,DakshinKhan
3760,6200000,1250.0,3,3,DakshinKhan
3761,6200000,1250.0,3,3,DakshinKhan
3763,6600000,1400.0,3,3,DakshinKhan
3767,6600000,1400.0,3,3,DakshinKhan
3841,3684000,995.0,2,2,DakshinKhan
3842,3620000,975.0,2,2,DakshinKhan
3866,6999490,1500.0,3,3,DakshinKhan
3867,7312900,1620.0,3,3,DakshinKhan
3868,10969350,2320.0,4,4,DakshinKhan
3932,6500000,1700.0,3,3,DakshinKhan
4064,4800000,1100.0,3,2,DakshinKhan
4239,5700000,1200.0,3,3,DakshinKhan
4299,3700000,960.0,3,2,DakshinKhan
4305,4300000,1170.0,3,2,DakshinKhan
4319,5500000,1322.0,3,2,DakshinKhan
4320,6700000,1620.0,4,3,DakshinKhan
4321,6500000,1442.0,3,3,DakshinKhan
4324,6040000,1208.0,3,3,DakshinKhan
4325,6600000,1220.0,3,3,DakshinKhan
4336,7000000,1530.0,3,3,DakshinKhan
4338,6812000,1275.0,3,3,DakshinKhan
4339,4500000,1100.0,3,3,DakshinKhan
4340,4500000,900.0,3,3,DakshinKhan
4341,4800000,1220.0,4,3,DakshinKhan
4342,6656000,1310.0,3,3,DakshinKhan
4343,6375000,1330.0,3,3,DakshinKhan
4354,6750000,1350.0,3,3,DakshinKhan
4358,7750000,1300.0,3,3,DakshinKhan
4399,5000000,1145.0,3,2,DakshinKhan
4404,5100000,1220.0,3,3,DakshinKhan
4454,3800000,1088.0,3,2,DakshinKhan
4510,5000000,1145.0,3,3,DakshinKhan
4537,4725000,1050.0,2,2,DakshinKhan
4538,4725000,1050.0,2,2,DakshinKhan
4539,5000000,1240.0,3,3,DakshinKhan
36,4000000,800.0,2,2,DakshinKhan
72,4000000,800.0,2,2,DakshinKhan
96,5700000,1340.0,3,3,DakshinKhan
104,6200000,1340.0,3,3,DakshinKhan
110,4600000,1048.0,3,2,DakshinKhan
116,5600000,1220.0,3,3,DakshinKhan
360,5700000,1320.0,3,3,DakshinKhan
369,5700000,1320.0,3,3,DakshinKhan
370,5500000,1220.0,3,3,DakshinKhan
371,5700000,1320.0,3,3,DakshinKhan
372,5700000,1320.0,3,3,DakshinKhan
373,5500000,1220.0,3,3,DakshinKhan
405,2100000,430.0,2,2,DakshinKhan
412,5500000,1220.0,3,3,DakshinKhan
421,6936000,1280.0,3,3,DakshinKhan
558,4300000,950.0,3,2,DakshinKhan
566,3800000,800.0,2,2,DakshinKhan
639,3800000,967.0,2,2,DakshinKhan
662,4200000,930.0,2,2,DakshinKhan
663,3800000,967.0,2,2,DakshinKhan
664,3800000,967.0,2,2,DakshinKhan
671,5100000,1160.0,3,3,DakshinKhan
692,4200000,900.0,2,2,DakshinKhan
693,4200000,930.0,2,2,DakshinKhan
705,6200000,1380.0,3,3,DakshinKhan
739,5000000,1075.0,3,2,DakshinKhan
759,3800000,932.0,2,3,DakshinKhan
764,6800000,1475.0,3,3,DakshinKhan
779,6500000,1395.0,3,3,DakshinKhan
820,4800000,1375.0,3,3,DakshinKhan
821,5300000,1375.0,3,3,DakshinKhan
832,6100000,1355.0,3,3,DakshinKhan
833,4400000,1065.0,3,3,DakshinKhan
853,4800000,1250.0,3,3,DakshinKhan
869,6500000,1202.0,3,2,DakshinKhan
873,7200000,1200.0,3,3,DakshinKhan
884,3500000,850.0,2,2,DakshinKhan
893,7200000,1200.0,3,3,DakshinKhan
898,5500000,1131.0,3,3,DakshinKhan
926,6200000,1370.0,3,3,DakshinKhan
927,6000000,1370.0,3,3,DakshinKhan
928,6600000,1370.0,3,3,DakshinKhan
932,4300000,1095.0,3,2,DakshinKhan
948,6936000,1280.0,3,3,DakshinKhan
957,6600000,1054.0,3,3,DakshinKhan
990,6936000,1280.0,3,3,DakshinKhan
991,6045000,1100.0,3,3,DakshinKhan
999,6600000,1258.0,3,2,DakshinKhan
1010,2700000,600.0,2,2,DakshinKhan
1011,2600000,600.0,2,2,DakshinKhan
1012,2800000,668.0,2,2,DakshinKhan
1035,2600000,600.0,2,2,DakshinKhan
1096,6911000,1275.0,3,3,DakshinKhan
1097,5055000,900.0,2,2,DakshinKhan
1098,6936000,1280.0,3,3,DakshinKhan
1099,6000000,1250.0,3,3,DakshinKhan
1118,4000000,800.0,2,2,DakshinKhan
1119,4000000,800.0,2,2,DakshinKhan
1139,4600000,1170.0,3,2,DakshinKhan
1143,5500000,1240.0,3,3,DakshinKhan
1144,4900000,1240.0,3,3,DakshinKhan
1145,5500000,1300.0,3,3,DakshinKhan
1146,6500000,1420.0,3,3,DakshinKhan
1147,5500000,1240.0,3,3,DakshinKhan
1148,5500000,1240.0,3,3,DakshinKhan
1149,4000000,920.0,2,2,DakshinKhan
1154,2680000,600.0,2,2,DakshinKhan
1155,2600000,600.0,2,2,DakshinKhan
1156,7020000,1350.0,3,3,DakshinKhan
1157,6045000,1100.0,3,3,DakshinKhan
1160,3800000,800.0,2,2,DakshinKhan
1205,6656000,1280.0,3,3,DakshinKhan
1206,5720000,1100.0,3,3,DakshinKhan
1207,5055000,900.0,3,3,DakshinKhan
1208,6936000,1280.0,3,3,DakshinKhan
1209,6630000,1275.0,3,3,DakshinKhan
1210,4500000,1010.0,2,2,DakshinKhan
1219,3800000,902.0,2,2,DakshinKhan
1222,2500000,600.0,2,2,DakshinKhan
1224,3700000,885.0,3,2,DakshinKhan
1225,4000000,970.0,2,2,DakshinKhan
1228,7600000,1500.0,3,3,DakshinKhan
1229,5500000,1320.0,3,2,DakshinKhan
1237,4000000,920.0,2,2,DakshinKhan
1238,5500000,1300.0,3,3,DakshinKhan
1250,7020000,1350.0,3,3,DakshinKhan
1251,6911000,1275.0,3,3,DakshinKhan
1252,6656000,1280.0,3,3,DakshinKhan
1254,4600000,1100.0,3,2,DakshinKhan
1255,5500000,1050.0,3,2,DakshinKhan
1261,5500000,1240.0,3,3,DakshinKhan
1267,6630000,1275.0,3,3,DakshinKhan
1268,7283000,1350.0,3,3,DakshinKhan
1269,6500000,1250.0,3,3,DakshinKhan
1270,6656000,1280.0,3,3,DakshinKhan
1271,6759999,1300.0,3,3,DakshinKhan
1272,6630000,1275.0,3,3,DakshinKhan
1273,6911000,1275.0,3,3,DakshinKhan
1275,6630000,1275.0,3,3,DakshinKhan
1276,4500000,900.0,2,2,DakshinKhan
1277,9100000,1400.0,3,3,DakshinKhan
1278,6759999,1300.0,3,3,DakshinKhan
1280,2500000,600.0,2,2,DakshinKhan
1281,3600000,900.0,2,2,DakshinKhan
1298,6812000,1310.0,3,3,DakshinKhan
1299,6916000,1330.0,3,3,DakshinKhan
1300,6916000,1330.0,3,3,DakshinKhan
1301,6916000,1330.0,3,3,DakshinKhan
1302,6045000,1100.0,3,3,DakshinKhan
1303,4680000,900.0,2,2,DakshinKhan
1306,4680000,900.0,2,2,DakshinKhan
1312,7283000,1350.0,3,3,DakshinKhan
1313,9100000,1400.0,3,3,DakshinKhan
1315,4500000,1050.0,3,2,DakshinKhan
1316,4500000,1050.0,3,2,DakshinKhan
1326,6500000,1700.0,3,3,DakshinKhan
1342,6700000,1620.0,4,3,DakshinKhan
1358,6000000,1200.0,3,2,DakshinKhan
1367,5500000,1322.0,3,2,DakshinKhan
1368,6500000,1442.0,3,3,DakshinKhan
1369,4900000,1100.0,3,3,DakshinKhan
1370,5000000,1220.0,4,3,DakshinKhan
1394,6998999,1500.0,3,3,DakshinKhan
1399,4800000,1220.0,3,2,DakshinKhan
1459,6812000,1275.0,3,3,DakshinKhan
1460,6911000,1275.0,3,3,DakshinKhan
1461,7034999,1300.0,3,3,DakshinKhan
1462,5100000,1220.0,3,3,DakshinKhan
1463,5500000,1238.0,3,3,DakshinKhan
1533,4500000,900.0,3,3,DakshinKhan
1534,6656000,1310.0,3,3,DakshinKhan
1535,4800000,1232.0,3,3,DakshinKhan
1547,6600000,1246.0,3,3,DakshinKhan
1573,7000000,1530.0,3,3,DakshinKhan
1589,5000000,950.0,2,2,DakshinKhan
1595,5300000,1285.0,2,2,DakshinKhan
1601,5200000,1255.0,3,2,DakshinKhan
1627,6750000,1350.0,3,3,DakshinKhan
1635,3300000,920.0,2,2,DakshinKhan
1641,5000000,1168.0,3,2,DakshinKhan
1646,5300000,1285.0,3,2,DakshinKhan
1701,5000000,950.0,2,2,DakshinKhan
1702,5600000,1050.0,3,2,DakshinKhan
1704,5200000,1255.0,2,2,DakshinKhan
1725,4700000,1073.0,3,3,DakshinKhan
1726,9000000,2032.0,5,5,DakshinKhan
1727,6600000,1605.0,3,3,DakshinKhan
1729,9000000,2032.0,5,5,DakshinKhan
1730,5000000,1073.0,3,3,DakshinKhan
1734,4700000,1073.0,3,3,DakshinKhan
1735,9000000,2032.0,5,5,DakshinKhan
1800,5200000,1255.0,2,2,DakshinKhan
1801,6200000,1240.0,3,3,DakshinKhan
1806,4200000,1000.0,2,2,DakshinKhan
1816,4600000,1310.0,3,2,DakshinKhan
1828,6800000,1530.0,3,3,DakshinKhan
1882,5000000,1320.0,3,3,DakshinKhan
1899,4500000,1000.0,2,2,DakshinKhan
1929,4800000,1100.0,3,3,DakshinKhan
2008,6000000,1200.0,3,3,DakshinKhan
2013,7000000,1230.0,3,2,DakshinKhan
2032,5000000,1135.0,2,2,DakshinKhan
2067,7000000,1250.0,3,3,DakshinKhan
2154,8000000,1500.0,3,3,DakshinKhan
2155,8000000,1500.0,3,3,DakshinKhan
2358,6000000,1200.0,3,3,DakshinKhan
2493,5000000,1100.0,3,3,DakshinKhan
2653,5300000,1055.0,3,2,DakshinKhan
2661,4200000,800.0,2,2,DakshinKhan
2662,4600000,900.0,3,3,DakshinKhan
2663,4200000,800.0,2,2,DakshinKhan
2690,7500000,1300.0,3,3,DakshinKhan
2722,6000000,1250.0,3,3,DakshinKhan
2744,6900000,1550.0,4,4,DakshinKhan
2813,6900000,1550.0,4,4,DakshinKhan
2863,6900000,1550.0,4,4,DakshinKhan
2864,6900000,1550.0,4,4,DakshinKhan
2940,6900000,1550.0,4,4,DakshinKhan
2990,7500000,1310.0,3,3,DakshinKhan
3017,7500000,1300.0,3,3,DakshinKhan
3054,5500000,1100.0,3,3,DakshinKhan
3101,7500000,1425.0,3,3,DakshinKhan
3127,7500000,1180.0,3,3,DakshinKhan
3136,6700000,1457.0,3,3,DakshinKhan
3146,5100000,1073.0,3,3,DakshinKhan
3148,6700000,1457.0,3,3,DakshinKhan
3152,14000000,2500.0,4,5,DakshinKhan
3216,7000000,1538.0,3,3,DakshinKhan
3230,5500000,1400.0,3,3,DakshinKhan
3231,4550000,1400.0,3,3,DakshinKhan
3232,8000000,1470.0,3,3,DakshinKhan
3233,7400000,1280.0,3,3,DakshinKhan
3313,3800000,800.0,2,2,DakshinKhan
3314,11800000,2400.0,5,4,DakshinKhan
3330,5500000,1400.0,3,3,DakshinKhan
3331,5500000,1400.0,3,3,DakshinKhan
3335,4600000,900.0,2,2,DakshinKhan
3337,14000000,2500.0,4,5,DakshinKhan
3445,6600000,1425.0,3,2,DakshinKhan
3458,9200000,1430.0,3,3,DakshinKhan
3474,5800000,1200.0,3,2,DakshinKhan
3489,9200000,1430.0,3,3,DakshinKhan
3523,7400000,1425.0,3,3,DakshinKhan
3667,3800000,1060.0,3,2,DakshinKhan
3668,3400000,900.0,3,2,DakshinKhan
3716,7000000,1700.0,4,3,DakshinKhan
3717,7000000,1700.0,4,3,DakshinKhan
3775,3500000,900.0,2,2,DakshinKhan
3820,8500000,1358.0,3,3,DakshinKhan
3821,7500000,1400.0,3,3,DakshinKhan
3875,4000000,1030.0,3,3,DakshinKhan
3921,3400000,900.0,3,2,DakshinKhan
3967,3500000,900.0,2,2,DakshinKhan
4045,2800000,840.0,2,2,DakshinKhan
4127,8300000,1360.0,3,3,DakshinKhan
4241,7400000,1350.0,3,3,DakshinKhan
4242,7200000,1360.0,3,3,DakshinKhan
4243,8100000,1330.0,3,3,DakshinKhan
4244,7000000,1330.0,3,3,DakshinKhan
4246,8200000,1330.0,3,3,DakshinKhan
4247,8200000,1350.0,3,3,DakshinKhan
4248,7500000,1360.0,3,3,DakshinKhan
4249,7100000,1350.0,3,3,DakshinKhan
4257,7200000,1330.0,3,3,DakshinKhan
4258,8500000,1360.0,3,3,DakshinKhan
4259,8500000,1360.0,3,3,DakshinKhan
4260,8300000,1360.0,3,3,DakshinKhan
4261,8200000,1350.0,3,3,DakshinKhan
4262,8300000,1360.0,3,3,DakshinKhan
4263,8200000,1350.0,3,3,DakshinKhan
4279,8400000,1350.0,3,3,DakshinKhan
4280,5650000,1255.0,3,3,DakshinKhan
4281,5250000,1165.0,3,3,DakshinKhan
4282,6200000,1380.0,3,3,DakshinKhan
4283,6000000,1334.0,3,3,DakshinKhan
4284,5250000,1165.0,3,3,DakshinKhan
4285,6200000,1380.0,3,3,DakshinKhan
4286,6000000,1334.0,3,3,DakshinKhan
4287,6200000,1380.0,3,3,DakshinKhan
4288,5250000,1165.0,3,3,DakshinKhan
4289,6000000,1334.0,3,3,DakshinKhan
4290,5650000,1255.0,3,3,DakshinKhan
4291,5250000,1165.0,3,3,DakshinKhan
4292,6200000,1380.0,3,3,DakshinKhan
4293,6000000,1334.0,3,3,DakshinKhan
4387,14500000,3850.0,7,8,DakshinKhan
4428,6500000,1450.0,3,3,DakshinKhan
4430,6500000,1450.0,3,3,DakshinKhan
4432,6500000,1450.0,3,3,DakshinKhan
4433,6500000,1450.0,3,3,DakshinKhan
4530,4200000,800.0,2,2,DakshinKhan
4595,3200000,750.0,2,2,DakshinKhan
4657,3300000,800.0,2,2,DakshinKhan
4658,3300000,800.0,2,2,DakshinKhan
4659,6500000,1600.0,3,4,DakshinKhan
4688,15000000,2345.0,4,4,DakshinKhan
4794,4600000,1000.0,3,3,DakshinKhan
4911,16000000,2500.0,4,4,DakshinKhan
4924,6300000,1250.0,3,3,DakshinKhan
4925,6300000,1250.0,3,3,DakshinKhan
4926,6300000,1250.0,3,3,DakshinKhan
4927,6300000,1250.0,3,3,DakshinKhan
5143,7034999,1300.0,3,3,DakshinKhan
5336,8000000,1530.0,3,3,DakshinKhan
5386,4600000,1270.0,3,3,DakshinKhan
5387,4600000,1270.0,3,3,DakshinKhan
5495,5500000,1100.0,3,3,DakshinKhan
5503,4600000,1270.0,3,3,DakshinKhan
5504,4600000,1270.0,3,3,DakshinKhan
5505,4600000,1270.0,3,3,DakshinKhan
5506,4600000,1270.0,3,3,DakshinKhan
5509,6100000,1320.0,3,2,DakshinKhan
5512,3800000,932.0,2,3,DakshinKhan
5557,5800000,1370.0,3,3,DakshinKhan
5558,5800000,1370.0,3,3,DakshinKhan
5559,4600000,1270.0,3,3,DakshinKhan
5577,6500000,1500.0,3,4,DakshinKhan
5600,6523000,1418.0,3,3,DakshinKhan
5601,7659000,1665.0,4,3,DakshinKhan
5619,4600000,1270.0,3,3,DakshinKhan
5673,6140000,1290.0,3,3,DakshinKhan
5731,4000000,1000.0,3,2,DakshinKhan
5765,6473999,1360.0,3,3,DakshinKhan
5766,6140000,1290.0,3,3,DakshinKhan
5791,6545000,1375.0,3,3,DakshinKhan
5816,4100000,925.0,3,2,DakshinKhan
5877,6000000,1260.0,3,3,DakshinKhan
5994,4800000,1000.0,2,2,DakshinKhan
6076,4000000,900.0,3,2,DakshinKhan
6103,9200000,1500.0,4,4,DakshinKhan
6114,4775000,1125.0,3,2,DakshinKhan
6117,5500000,1240.0,3,3,DakshinKhan
6124,4500000,1015.0,3,2,DakshinKhan
6170,3500000,845.0,2,2,DakshinKhan
6188,4000000,850.0,2,2,DakshinKhan
6207,4775000,1125.0,3,2,DakshinKhan
6208,4775000,1125.0,3,2,DakshinKhan
6215,6700000,1545.0,3,3,DakshinKhan
6379,5500000,1270.0,3,2,DakshinKhan
6381,4775000,1125.0,3,2,DakshinKhan
6382,4870000,1150.0,3,2,DakshinKhan
6383,4870000,1150.0,3,2,DakshinKhan
6408,5500000,1150.0,3,2,DakshinKhan
6437,5600000,1120.0,3,2,DakshinKhan
6439,4500000,985.0,3,2,DakshinKhan
6548,4000000,850.0,2,2,DakshinKhan
6549,4000000,900.0,3,2,DakshinKhan
6567,4775000,1125.0,3,2,DakshinKhan
6568,4775000,1125.0,3,2,DakshinKhan
6569,4775000,1125.0,3,2,DakshinKhan
6570,2280000,600.0,2,2,DakshinKhan
6588,4700000,1020.0,3,2,DakshinKhan
6609,5200000,1150.0,3,2,DakshinKhan
6678,3800000,894.0,2,2,DakshinKhan
6680,3750000,887.0,2,2,DakshinKhan
6682,3800000,894.0,2,2,DakshinKhan
6683,5800000,1250.0,3,3,DakshinKhan
6686,6000000,1350.0,3,3,DakshinKhan
6687,3750000,887.0,2,2,DakshinKhan
6691,6000000,1250.0,3,3,DakshinKhan
6736,6200000,1250.0,3,3,DakshinKhan
6748,4870000,1150.0,3,2,DakshinKhan
6749,2600000,600.0,2,2,DakshinKhan
6750,2600000,600.0,2,2,DakshinKhan
6751,2600000,600.0,2,2,DakshinKhan
6752,2600000,600.0,2,2,DakshinKhan
6753,2600000,600.0,2,2,DakshinKhan
6812,4600000,1100.0,3,2,DakshinKhan
6813,4600000,1100.0,3,2,DakshinKhan
6817,3700000,885.0,3,2,DakshinKhan
6818,4000000,970.0,2,2,DakshinKhan
6896,6916000,1330.0,3,3,DakshinKhan
6919,3700000,885.0,3,2,DakshinKhan
6920,4000000,970.0,2,2,DakshinKhan
6924,7500000,1370.0,3,3,DakshinKhan
6925,6000000,1580.0,3,3,DakshinKhan
7005,6812000,1310.0,3,3,DakshinKhan
7016,2700000,730.0,2,2,DakshinKhan
7017,2700000,725.0,2,2,DakshinKhan
